# t_fs P_donor rate_au
1.931907556315832380e+03 0.000000000000000000e+00 8.105836822119715634e+02
1.932907508467134903e+03 0.000000000000000000e+00 9.194447332032868871e+02
1.933907460618436744e+03 0.000000000000000000e+00 1.077707535007824845e+03
1.934907412769739267e+03 0.000000000000000000e+00 1.222210419337689018e+03
1.935907364921041108e+03 0.000000000000000000e+00 1.300787328754360487e+03
1.936907317072343631e+03 0.000000000000000000e+00 1.249236189353624241e+03
1.937907269223645471e+03 0.000000000000000000e+00 1.047687999127061175e+03
1.938907221374947994e+03 0.000000000000000000e+00 7.937356132448494463e+02
1.939907173526249835e+03 0.000000000000000000e+00 6.548393897874714185e+02
1.940907125677552358e+03 0.000000000000000000e+00 7.252527443457255458e+02
1.941907077828854653e+03 0.000000000000000000e+00 9.558965815433963371e+02
1.942907029980156722e+03 0.000000000000000000e+00 1.223363931406679512e+03
1.943906982131459017e+03 0.000000000000000000e+00 1.414665884204584245e+03
1.944906934282761085e+03 0.000000000000000000e+00 1.442160376688092356e+03
1.945906886434063381e+03 0.000000000000000000e+00 1.259540075816291164e+03
1.946906838585365449e+03 0.000000000000000000e+00 9.229038122813747123e+02
1.947906790736667745e+03 0.000000000000000000e+00 6.075768373786178245e+02
1.948906742887969813e+03 0.000000000000000000e+00 5.066030921413886290e+02
1.949906695039272108e+03 0.000000000000000000e+00 6.844512944452860665e+02
1.950906647190573949e+03 0.000000000000000000e+00 1.040673815651034374e+03
1.951906599341876472e+03 0.000000000000000000e+00 1.401248071907485610e+03
1.952906551493178313e+03 0.000000000000000000e+00 1.604124576326271836e+03
1.953906503644480836e+03 0.000000000000000000e+00 1.541604770436715853e+03
1.954906455795782676e+03 0.000000000000000000e+00 1.212588437102994021e+03
1.955906407947085199e+03 0.000000000000000000e+00 7.595238889740762716e+02
1.956906360098387495e+03 0.000000000000000000e+00 4.196379271657118579e+02
1.957906312249689563e+03 0.000000000000000000e+00 3.895020571289202280e+02
1.958906264400991859e+03 0.000000000000000000e+00 6.906617234991854275e+02
1.959906216552293927e+03 0.000000000000000000e+00 1.168966202350010917e+03
1.960906168703596222e+03 0.000000000000000000e+00 1.599519644342893116e+03
1.961906120854898290e+03 0.000000000000000000e+00 1.775233770873411459e+03
1.962906073006200586e+03 0.000000000000000000e+00 1.589598439880146998e+03
1.963906025157502654e+03 0.000000000000000000e+00 1.111987540341859130e+03
1.964905977308804950e+03 0.000000000000000000e+00 5.702898670342131027e+02
1.965905929460107018e+03 0.000000000000000000e+00 2.436208450533744099e+02
1.966905881611409313e+03 0.000000000000000000e+00 3.125914225662596095e+02
1.967905833762711381e+03 0.000000000000000000e+00 7.465102730021177422e+02
1.968905785914013677e+03 0.000000000000000000e+00 1.336970764174537180e+03
1.969905738065315745e+03 0.000000000000000000e+00 1.807436630796085637e+03
1.970905690216618041e+03 0.000000000000000000e+00 1.914130812310987267e+03
1.971905642367920336e+03 0.000000000000000000e+00 1.580100540267539827e+03
1.972905594519222404e+03 0.000000000000000000e+00 9.642714749641558001e+02
1.973905546670524700e+03 0.000000000000000000e+00 3.683022396671384513e+02
1.974905498821826768e+03 0.000000000000000000e+00 9.112924952098313724e+01
1.975905450973129064e+03 0.000000000000000000e+00 2.813362568536530830e+02
1.976905403124431132e+03 0.000000000000000000e+00 8.498780615228243960e+02
1.977905355275733427e+03 0.000000000000000000e+00 1.535031353989518493e+03
1.978905307427035495e+03 0.000000000000000000e+00 2.009295148284881861e+03
1.979905259578337791e+03 0.000000000000000000e+00 2.007545151896136758e+03
1.980905211729639859e+03 0.000000000000000000e+00 1.512902001418316786e+03
1.981905163880942155e+03 0.000000000000000000e+00 7.806399144838252369e+02
1.982905116032244223e+03 0.000000000000000000e+00 1.673065479575145105e+02
1.983905068183546518e+03 0.000000000000000000e+00 -2.753115483303649569e+01
1.984905020334848587e+03 0.000000000000000000e+00 2.992794022201019288e+02
1.985904972486150882e+03 0.000000000000000000e+00 9.976156479561232118e+02
1.986904924637453178e+03 0.000000000000000000e+00 1.753889658983472373e+03
1.987904876788755246e+03 0.000000000000000000e+00 2.191205552389474633e+03
1.988904828940057541e+03 0.000000000000000000e+00 2.046383764162464331e+03
1.989904781091359609e+03 0.000000000000000000e+00 1.391578148486338023e+03
1.990904733242661905e+03 0.000000000000000000e+00 5.732440083133504913e+02
1.991904685393963973e+03 0.000000000000000000e+00 -1.963581120847245742e+01
1.992904637545266269e+03 0.000000000000000000e+00 -1.039115464985358841e+02
1.993904589696568337e+03 0.000000000000000000e+00 3.674909138981251999e+02
1.994904541847870632e+03 0.000000000000000000e+00 1.183946473428374702e+03
1.995904493999172701e+03 0.000000000000000000e+00 1.980341111691491506e+03
1.996904446150474996e+03 0.000000000000000000e+00 2.337444746543855672e+03
1.997904398301777064e+03 0.000000000000000000e+00 2.025370184056681410e+03
1.998904350453079360e+03 0.000000000000000000e+00 1.224905029649943344e+03
