# w J_total  J_DrudeLorentz  J_BrownianOscillator
3.639819909954977902e+03 6.394745385466640641e+01 6.375572252050539390e+01 1.917313341610155930e-01
3.641820910455227931e+03 6.391459113142951765e+01 6.372318879835111716e+01 1.914023330784000720e-01
3.643821910955477961e+03 6.388176098448528251e+01 6.369068689289358787e+01 1.910740915916933624e-01
3.645822911455727990e+03 6.384896336731115696e+01 6.365821675982146388e+01 1.907466074896935204e-01
3.647823911955978474e+03 6.381619823346910181e+01 6.362577835490011324e+01 1.904198785689856233e-01
3.649824912456228503e+03 6.378346553660534823e+01 6.359337163397143655e+01 1.900939026339100169e-01
3.651825912956478533e+03 6.375076523045022725e+01 6.356099655295369644e+01 1.897686774965295919e-01
3.653826913456728562e+03 6.371809726881809155e+01 6.352865306784149624e+01 1.894442009765985591e-01
3.655827913956978591e+03 6.368546160560696023e+01 6.349634113470543184e+01 1.891204709015298635e-01
3.657828914457229075e+03 6.365285819479846907e+01 6.346406070969210589e+01 1.887974851063642934e-01
3.659829914957479104e+03 6.362028699045767155e+01 6.343181174902393593e+01 1.884752414337385606e-01
3.661830915457729134e+03 6.358774794673281860e+01 6.339959420899896259e+01 1.881537377338543260e-01
3.663831915957979163e+03 6.355524101785520941e+01 6.336740804599076426e+01 1.878329718644465851e-01
3.665832916458229192e+03 6.352276615813903504e+01 6.333525321644827955e+01 1.875129416907528601e-01
3.667833916958479676e+03 6.349032332198113693e+01 6.330312967689565795e+01 1.871936450854822520e-01
3.669834917458729706e+03 6.345791246386091444e+01 6.327103738393213206e+01 1.868750799287851039e-01
3.671835917958979735e+03 6.342553353834008334e+01 6.323897629423186117e+01 1.865572441082218313e-01
3.673836918459229764e+03 6.339318650006251943e+01 6.320694636454378923e+01 1.862401355187325858e-01
3.675837918959479794e+03 6.336087130375408094e+01 6.317494755169147425e+01 1.859237520626073337e-01
3.677838919459730278e+03 6.332858790422247353e+01 6.314297981257301728e+01 1.856080916494551869e-01
3.679839919959980307e+03 6.329633625635700156e+01 6.311104310416082797e+01 1.852931521961749817e-01
3.681840920460230336e+03 6.326411631512844735e+01 6.307913738350152499e+01 1.849789316269246642e-01
3.683841920960480365e+03 6.323192803558889352e+01 6.304726260771580115e+01 1.846654278730921750e-01
3.685842921460730850e+03 6.319977137287153113e+01 6.301541873399826699e+01 1.843526388732655286e-01
3.687843921960980879e+03 6.316764628219048916e+01 6.298360571961728738e+01 1.840405625732035588e-01
3.689844922461230908e+03 6.313555271884069953e+01 6.295182352191489628e+01 1.837291969258064150e-01
3.691845922961480937e+03 6.310349063819766258e+01 6.292007209830657644e+01 1.834185398910864184e-01
3.693846923461730967e+03 6.307145999571729078e+01 6.288835140628115283e+01 1.831085894361391686e-01
3.695847923961981451e+03 6.303946074693581636e+01 6.285666140340070029e+01 1.827993435351144280e-01
3.697848924462231480e+03 6.300749284746951417e+01 6.282500204730032323e+01 1.824908001691876447e-01
3.699849924962481509e+03 6.297555625301455962e+01 6.279337329568802772e+01 1.821829573265308644e-01
3.701850925462731539e+03 6.294365091934695045e+01 6.276177510634466472e+01 1.818758130022847253e-01
3.703851925962981568e+03 6.291177680232216574e+01 6.273020743712363867e+01 1.815693651985297030e-01
3.705852926463232052e+03 6.287993385787515166e+01 6.269867024595089333e+01 1.812636119242580224e-01
3.707853926963482081e+03 6.284812204202010832e+01 6.266716349082476256e+01 1.809585511953457904e-01
3.709854927463732110e+03 6.281634131085024819e+01 6.263568712981572162e+01 1.806541810345246302e-01
3.711855927963982140e+03 6.278459162053771792e+01 6.260424112106636585e+01 1.803504994713538701e-01
3.713856928464232624e+03 6.275287292733341360e+01 6.257282542279121884e+01 1.800475045421932319e-01
3.715857928964482653e+03 6.272118518756677474e+01 6.254143999327659742e+01 1.797451942901749367e-01
3.717858929464732682e+03 6.268952835764567766e+01 6.251008479088049796e+01 1.794435667651762267e-01
3.719859929964982712e+03 6.265790239405617967e+01 6.247875977403239034e+01 1.791426200237921651e-01
3.721860930465232741e+03 6.262630725336246940e+01 6.244746490123316107e+01 1.788423521293084073e-01
3.723861930965483225e+03 6.259474289220656829e+01 6.241620013105489306e+01 1.785427611516740010e-01
3.725862931465733254e+03 6.256320926730830223e+01 6.238496542214083007e+01 1.782438451674748237e-01
3.727863931965983284e+03 6.253170633546505996e+01 6.235376073320515644e+01 1.779456022599063270e-01
3.729864932466233313e+03 6.250023405355157990e+01 6.232258602303283368e+01 1.776480305187470021e-01
3.731865932966483342e+03 6.246879237851995015e+01 6.229144125047961467e+01 1.773511280403319290e-01
3.733866933466733826e+03 6.243738126739922478e+01 6.226032637447169549e+01 1.770548929275261030e-01
3.735867933966983855e+03 6.240600067729545941e+01 6.222924135400575807e+01 1.767593232896984001e-01
3.737868934467233885e+03 6.237465056539146246e+01 6.219818614814876412e+01 1.764644172426950985e-01
3.739869934967483914e+03 6.234333088894656782e+01 6.216716071603775617e+01 1.761701729088140100e-01
3.741870935467733943e+03 6.231204160529659930e+01 6.213616501687982208e+01 1.758765884167781957e-01
3.743871935967984427e+03 6.228078267185365746e+01 6.210519900995194575e+01 1.755836619017105971e-01
3.745872936468234457e+03 6.224955404610591359e+01 6.207426265460080828e+01 1.752913915051081128e-01
3.747873936968484486e+03 6.221835568561750307e+01 6.204335591024268837e+01 1.749997753748156748e-01
3.749874937468734515e+03 6.218718754802836202e+01 6.201247873636336294e+01 1.747088116650014067e-01
3.751875937968984999e+03 6.215604959105401406e+01 6.198163109251788683e+01 1.744184985361304507e-01
3.753876938469235029e+03 6.212494177248549221e+01 6.195081293833055014e+01 1.741288341549407093e-01
3.755877938969485058e+03 6.209386405018912569e+01 6.192002423349470774e+01 1.738398166944167544e-01
3.757878939469735087e+03 6.206281638210637652e+01 6.188926493777260873e+01 1.735514443337654866e-01
3.759879939969985116e+03 6.203179872625370450e+01 6.185853501099531115e+01 1.732637152583909046e-01
3.761880940470235601e+03 6.200081104072239668e+01 6.182783441306252570e+01 1.729766276598692087e-01
3.763881940970485630e+03 6.196985328367841817e+01 6.179716310394249490e+01 1.726901797359247648e-01
3.765882941470735659e+03 6.193892541336227708e+01 6.176652104367187235e+01 1.724043696904047074e-01
3.767883941970985688e+03 6.190802738808880434e+01 6.173590819235555216e+01 1.721191957332550704e-01
3.769884942471235718e+03 6.187715916624703283e+01 6.170532451016653397e+01 1.718346560804961398e-01
3.771885942971486202e+03 6.184632070630003398e+01 6.167476995734583767e+01 1.715507489541984731e-01
3.773886943471736231e+03 6.181551196678483251e+01 6.164424449420237551e+01 1.712674725824588073e-01
3.775887943971986260e+03 6.178473290631209380e+01 6.161374808111271761e+01 1.709848251993757173e-01
3.777888944472236290e+03 6.175398348356613809e+01 6.158328067852111332e+01 1.707028050450259404e-01
3.779889944972486319e+03 6.172326365730467046e+01 6.155284224693922823e+01 1.704214103654407841e-01
3.781890945472736803e+03 6.169257338635866006e+01 6.152243274694608033e+01 1.701406394125820620e-01
3.783891945972986832e+03 6.166191262963224062e+01 6.149205213918791912e+01 1.698604904443190844e-01
3.785892946473236861e+03 6.163128134610243336e+01 6.146170038437802674e+01 1.695809617244043999e-01
3.787893946973486891e+03 6.160067949481912564e+01 6.143137744329667527e+01 1.693020515224512301e-01
3.789894947473737375e+03 6.157010703490480807e+01 6.140108327679089939e+01 1.690237581139097389e-01
3.791895947973987404e+03 6.153956392555453903e+01 6.137081784577449639e+01 1.687460797800443002e-01
3.793896948474237433e+03 6.150905012603567457e+01 6.134058111122776324e+01 1.684690148079099059e-01
3.795897948974487463e+03 6.147856559568776902e+01 6.131037303419743978e+01 1.681925614903297672e-01
3.797898949474737492e+03 6.144811029392245416e+01 6.128019357579658077e+01 1.679167181258723052e-01
3.799899949974987976e+03 6.141768418022321185e+01 6.125004269720438543e+01 1.676414830188282246e-01
3.801900950475238005e+03 6.138728721414531719e+01 6.121992035966612633e+01 1.673668544791883650e-01
3.803901950975488035e+03 6.135691935531560404e+01 6.118982652449298598e+01 1.670928308226208026e-01
3.805902951475738064e+03 6.132658056343233710e+01 6.115976115306188632e+01 1.668194103704485065e-01
3.807903951975988093e+03 6.129627079826510538e+01 6.112972420681548158e+01 1.665465914496271072e-01
3.809904952476238577e+03 6.126599001965462321e+01 6.109971564726190252e+01 1.662743723927226636e-01
3.811905952976488607e+03 6.123573818751258813e+01 6.106973543597469956e+01 1.660027515378897645e-01
3.813906953476738636e+03 6.120551526182159563e+01 6.103978353459274331e+01 1.657317272288491017e-01
3.815907953976988665e+03 6.117532120263485496e+01 6.100985990481999011e+01 1.654612978148657654e-01
3.817908954477238694e+03 6.114515597007616776e+01 6.097996450842543936e+01 1.651914616507276501e-01
3.819909954977489178e+03 6.111501952433972917e+01 6.095009730724300567e+01 1.649222170967232504e-01
3.821910955477739208e+03 6.108491182569000699e+01 6.092025826317138382e+01 1.646535625186208163e-01
3.823911955977989237e+03 6.105483283446153564e+01 6.089044733817389243e+01 1.643854962876460657e-01
3.825912956478239266e+03 6.102478251105885221e+01 6.086066449427838876e+01 1.641180167804610623e-01
3.827913956978489750e+03 6.099476081595626198e+01 6.083090969357711941e+01 1.638511223791430937e-01
3.829914957478739780e+03 6.096476770969774606e+01 6.080118289822658539e+01 1.635848114711632717e-01
3.831915957978989809e+03 6.093480315289684057e+01 6.077148407044747813e+01 1.633190824493652715e-01
3.833916958479239838e+03 6.090486710623640221e+01 6.074181317252445922e+01 1.630539337119445431e-01
3.835917958979489867e+03 6.087495953046856556e+01 6.071217016680613909e+01 1.627893636624273555e-01
3.837918959479740352e+03 6.084508038641452288e+01 6.068255501570487098e+01 1.625253707096496469e-01
3.839919959979990381e+03 6.081522963496441037e+01 6.065296768169667274e+01 1.622619532677369025e-01
3.841920960480240410e+03 6.078540723707715898e+01 6.062340812732107764e+01 1.619991097560826154e-01
3.843921960980490439e+03 6.075561315378036653e+01 6.059387631518103490e+01 1.617368385993286362e-01
3.845922961480740469e+03 6.072584734617012714e+01 6.056437220794278176e+01 1.614751382273440783e-01
3.847923961980990953e+03 6.069610977541088204e+01 6.053489576833568009e+01 1.612140070752050847e-01
3.849924962481240982e+03 6.066640040273534851e+01 6.050544695915217375e+01 1.609534435831748433e-01
3.851925962981491011e+03 6.063671918944428540e+01 6.047602574324760383e+01 1.606934461966829375e-01
3.853926963481741041e+03 6.060706609690637947e+01 6.044663208354007367e+01 1.604340133663055556e-01
3.855927963981991070e+03 6.057744108655815296e+01 6.041726594301040620e+01 1.601751435477453134e-01
3.857928964482241554e+03 6.054784411990376469e+01 6.038792728470195215e+01 1.599168352018113803e-01
3.859929964982491583e+03 6.051827515851486083e+01 6.035861607172046206e+01 1.596590867943998016e-01
3.861930965482741613e+03 6.048873416403053227e+01 6.032933226723405795e+01 1.594018967964734579e-01
3.863931965982991642e+03 6.045922109815703749e+01 6.030007583447299169e+01 1.591452636840425816e-01
3.865932966483242126e+03 6.042973592266772442e+01 6.027084673672958104e+01 1.588891859381451055e-01
3.867933966983492155e+03 6.040027859940297361e+01 6.024164493735814574e+01 1.586336620448273727e-01
3.869934967483742184e+03 6.037084909026990687e+01 6.021247039977478011e+01 1.583786904951244301e-01
3.871935967983992214e+03 6.034144735724231623e+01 6.018332308745727488e+01 1.581242697850409884e-01
3.873936968484242243e+03 6.031207336236060002e+01 6.015420296394506749e+01 1.578703984155320206e-01
3.875937968984492727e+03 6.028272706773147860e+01 6.012510999283899338e+01 1.576170748924836107e-01
3.877938969484742756e+03 6.025340843552797310e+01 6.009604413780127885e+01 1.573642977266942744e-01
3.879939969984992786e+03 6.022411742798924195e+01 6.006700536255538481e+01 1.571120654338553912e-01
3.881940970485242815e+03 6.019485400742036774e+01 6.003799363088583618e+01 1.568603765345327472e-01
3.883941970985492844e+03 6.016561813619235011e+01 6.000900890663820064e+01 1.566092295541475776e-01
3.885942971485743328e+03 6.013640977674184995e+01 5.998005115371888962e+01 1.563586230229578322e-01
3.887943971985993358e+03 6.010722889157112547e+01 5.995112033609508728e+01 1.561085554760396898e-01
3.889944972486243387e+03 6.007807544324786875e+01 5.992221641779460128e+01 1.558590254532688513e-01
3.891945972986493416e+03 6.004894939440507784e+01 5.989333936290577753e+01 1.556100314993020817e-01
3.893946973486743445e+03 6.001985070774090758e+01 5.986448913557735096e+01 1.553615721635588920e-01
3.895947973986993929e+03 5.999077934601854878e+01 5.983566570001834606e+01 1.551136460002031370e-01
3.897948974487243959e+03 5.996173527206610032e+01 5.980686902049797737e+01 1.548662515681249741e-01
3.899949974987493988e+03 5.993271844877639154e+01 5.977809906134547191e+01 1.546193874309224614e-01
3.901950975487744017e+03 5.990372883910693247e+01 5.974935578695004779e+01 1.543730521568836833e-01
3.903951975987994501e+03 5.987476640607967227e+01 5.972063916176070109e+01 1.541272443189686536e-01
3.905952976488244531e+03 5.984583111278095657e+01 5.969194915028616322e+01 1.538819624947915798e-01
3.907953976988494560e+03 5.981692292236132147e+01 5.966328571709471618e+01 1.536372052666027110e-01
3.909954977488744589e+03 5.978804179803544372e+01 5.963464882681417123e+01 1.533929712212710184e-01
3.911955977988994618e+03 5.975918770308193473e+01 5.960603844413166996e+01 1.531492589502660429e-01
3.913956978489245103e+03 5.973036060084322685e+01 5.957745453379358480e+01 1.529060670496407426e-01
3.915957978989495132e+03 5.970156045472545969e+01 5.954889706060544796e+01 1.526633941200137845e-01
3.917958979489745161e+03 5.967278722819835934e+01 5.952036598943180934e+01 1.524212387665520307e-01
3.919959979989995190e+03 5.964404088479503230e+01 5.949186128519608019e+01 1.521795995989532191e-01
3.921960980490245220e+03 5.961532138811194415e+01 5.946338291288051181e+01 1.519384752314288101e-01
3.923961980990495704e+03 5.958662870180867799e+01 5.943493083752598949e+01 1.516978642826865564e-01
3.925962981490745733e+03 5.955796278960790602e+01 5.940650502423198986e+01 1.514577653759137110e-01
3.927963981990995762e+03 5.952932361529518346e+01 5.937810543815642461e+01 1.512181771387594575e-01
3.929964982491245792e+03 5.950071114271885619e+01 5.934973204451554096e+01 1.509790982033184514e-01
3.931965982991495821e+03 5.947212533578990445e+01 5.932138480858379381e+01 1.507405272061135004e-01
3.933966983491746305e+03 5.944356615848185044e+01 5.929306369569377466e+01 1.505024627880789112e-01
3.935967983991996334e+03 5.941503357483061620e+01 5.926476867123606951e+01 1.502649035945439193e-01
3.937968984492246364e+03 5.938652754893433183e+01 5.923649970065911674e+01 1.500278482752155362e-01
3.939969984992496393e+03 5.935804804495334253e+01 5.920825674946917871e+01 1.497912954841622846e-01
3.941970985492746877e+03 5.932959502710991018e+01 5.918003978323011438e+01 1.495552438797974615e-01
3.943971985992996906e+03 5.930116845968828443e+01 5.915184876756342192e+01 1.493196921248630127e-01
3.945972986493246935e+03 5.927276830703438293e+01 5.912368366814796872e+01 1.490846388864126848e-01
3.947973986993496965e+03 5.924439453355576291e+01 5.909554445071997009e+01 1.488500828357959271e-01
3.949974987493746994e+03 5.921604710372148617e+01 5.906743108107284712e+01 1.486160226486414881e-01
3.951975987993997478e+03 5.918772598206200541e+01 5.903934352505716276e+01 1.483824570048414837e-01
3.953976988494247507e+03 5.915943113316897239e+01 5.901128174858043707e+01 1.481493845885351601e-01
3.955977988994497537e+03 5.913116252169521658e+01 5.898324571760712587e+01 1.479168040880927404e-01
