5.5  0.19  0.5471019975605671 0.08832964819569158
5.5  0.19999999999999998  1.0168509095392952 0.09298884808670985
5.6  0.0  -2.554962409353341 1.3877787807814457e-17
5.6  0.01  -2.560261858491451 0.004732381041138961
5.6  0.019999999999999997  -2.5639988829965903 0.009464762082277922
5.6  0.03  -2.5622554389427608 0.014197143123416911
5.6  0.04  -2.552251812116107 0.01892952416455579
5.6  0.049999999999999996  -2.5311322144859805 0.023686298922401622
5.6  0.060000000000000005  -2.498444765530423 0.028418679963540666
5.6  0.07  -2.4518857598724866 0.03315106100467967
5.6  0.08  -2.3898437827717114 0.03788344204581849
5.6  0.09000000000000001  -2.310703579668181 0.04261582308695751
5.6  0.1  -2.212805018485497 0.047348204128096594
5.6  0.11  -2.09441078182911 0.052080585169235485
5.6  0.12000000000000001  -1.9536787400594111 0.056812966210374405
5.6  0.13  -1.7886366445965525 0.06154534725151338
5.6  0.13999999999999999  -1.597157633684425 0.06627772829265222
5.6  0.15  -1.376935496929292 0.0710101093337912
5.6  0.16  -1.1254588920551107 0.07574249037493024
5.6  0.16999999999999998  -0.8399838386802703 0.08047487141606918
5.6  0.18  -0.5175038755007968 0.08520725245720812
5.6  0.19  -0.15471728324786405 0.08993963349834713
5.6  0.19999999999999998  0.2520092409195005 0.0946720145394861
5.699999999999999  0.0  -2.693178966771371 1.6920012965905525e-17
5.699999999999999  0.01  -2.7003125503743757 0.004829955907966643
5.699999999999999  0.019999999999999997  -2.7085216584147096 0.009635518099226192
5.699999999999999  0.03  -2.714514750849548 0.014441080290485964
5.699999999999999  0.04  -2.714323837459153 0.019271036198452537
5.699999999999999  0.049999999999999996  -2.706001809893981 0.024100992106419084
5.699999999999999  0.060000000000000005  -2.6876695322327304 0.02893094801438563
5.699999999999999  0.07  -2.6579957314954203 0.03371211648893832
5.699999999999999  0.08  -2.6147713499899528 0.038542072396904936
5.699999999999999  0.09000000000000001  -2.5566401336094 0.043372028304871454
5.699999999999999  0.1  -2.481981137955441 0.04820198421283804
5.699999999999999  0.11  -2.3888236049009244 0.05300754640409777
